edge_type_id target_query source_query dynamics_params delay model_template
978 node_type_id=='314900022' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
979 node_type_id=='348592897' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
980 node_type_id=='395830185' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
981 node_type_id=='469798159' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
982 node_type_id=='476126528' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
983 node_type_id=='476218657' pop_name=='LIFi5Sst' GABA_InhToExc.json 1.5 exp2syn
984 node_type_id=='314900022' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
985 node_type_id=='348592897' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
986 node_type_id=='395830185' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
987 node_type_id=='469798159' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
988 node_type_id=='476126528' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
989 node_type_id=='476218657' pop_name=='i1Htr3a' GABA_InhToExc.json 3.8 exp2syn
990 node_type_id=='314900022' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
991 node_type_id=='348592897' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
992 node_type_id=='395830185' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
993 node_type_id=='469798159' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
994 node_type_id=='476126528' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
995 node_type_id=='476218657' pop_name=='LIFi1Htr3a' GABA_InhToExc.json 3.8 exp2syn
1031 node_type_id=='341442651' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
1032 node_type_id=='484635029' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
1033 node_type_id=='488501071' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
1034 node_type_id=='581001895' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1035 node_type_id=='581136138' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1038 node_type_id=='341442651' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
1039 node_type_id=='484635029' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
1040 node_type_id=='488501071' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
1042 node_type_id=='581001895' pop_name=='i6Pvalb' GABA_InhToInh.json 1.2 exp2syn
1043 node_type_id=='581136138' pop_name=='i6Pvalb' GABA_InhToInh.json 1.2 exp2syn
1045 node_type_id=='341442651' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
1046 node_type_id=='484635029' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
1047 node_type_id=='488501071' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
1049 node_type_id=='341442651' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
1050 node_type_id=='484635029' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
1051 node_type_id=='488501071' pop_name=='i23Pvalb' GABA_InhToInh.json 1.6 exp2syn
1053 node_type_id=='341442651' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
1054 node_type_id=='484635029' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
1055 node_type_id=='488501071' pop_name=='e4other' AMPA_ExcToInh.json 1.2 exp2syn
1057 node_type_id=='341442651' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
1058 node_type_id=='484635029' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
1059 node_type_id=='488501071' pop_name=='i5Pvalb' GABA_InhToInh.json 1.6 exp2syn
1060 node_type_id=='581001895' pop_name=='i5Pvalb' GABA_InhToInh.json 1.2 exp2syn
1061 node_type_id=='581136138' pop_name=='i5Pvalb' GABA_InhToInh.json 1.2 exp2syn
1063 node_type_id=='341442651' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
1064 node_type_id=='484635029' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
1065 node_type_id=='488501071' pop_name=='i4Pvalb' GABA_InhToInh.json 1.6 exp2syn
1067 node_type_id=='341442651' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1068 node_type_id=='341442651' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1069 node_type_id=='484635029' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1070 node_type_id=='484635029' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1071 node_type_id=='488501071' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1072 node_type_id=='488501071' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1075 node_type_id=='341442651' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1076 node_type_id=='484635029' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1077 node_type_id=='488501071' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1079 node_type_id=='341442651' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1080 node_type_id=='484635029' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1081 node_type_id=='488501071' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1083 node_type_id=='341442651' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.2 exp2syn
1084 node_type_id=='484635029' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.2 exp2syn
1085 node_type_id=='488501071' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.2 exp2syn
1087 node_type_id=='341442651' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.2 exp2syn
1088 node_type_id=='484635029' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.2 exp2syn
1089 node_type_id=='488501071' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.2 exp2syn
1090 node_type_id=='581001895' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1091 node_type_id=='581136138' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1094 node_type_id=='581001895' pop_name=='e6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
1095 node_type_id=='581136138' pop_name=='e6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
1097 node_type_id=='484635029' pop_name=='LIFi23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1098 node_type_id=='488501071' pop_name=='LIFi23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1099 node_type_id=='581001895' pop_name=='i6Htr3a' GABA_InhToInh.json 1.5 exp2syn
1100 node_type_id=='581136138' pop_name=='i6Htr3a' GABA_InhToInh.json 1.5 exp2syn
1103 node_type_id=='341442651' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1104 node_type_id=='341442651' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1105 node_type_id=='484635029' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1106 node_type_id=='484635029' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1107 node_type_id=='488501071' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1108 node_type_id=='488501071' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1111 node_type_id=='341442651' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1112 node_type_id=='484635029' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1113 node_type_id=='488501071' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1115 node_type_id=='341442651' pop_name=='LIFi23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1116 node_type_id=='581001895' pop_name=='i5Htr3a' GABA_InhToInh.json 1.5 exp2syn
1117 node_type_id=='581001895' pop_name=='i6Htr3a' GABA_InhToInh.json 1.5 exp2syn
1118 node_type_id=='581136138' pop_name=='i5Htr3a' GABA_InhToInh.json 1.5 exp2syn
1119 node_type_id=='581136138' pop_name=='i6Htr3a' GABA_InhToInh.json 1.5 exp2syn
1123 node_type_id=='581001895' pop_name=='i6Sst' GABA_InhToInh.json 1.5 exp2syn
1124 node_type_id=='581136138' pop_name=='i6Sst' GABA_InhToInh.json 1.5 exp2syn
1126 node_type_id=='581001895' pop_name=='i5Sst' GABA_InhToInh.json 1.5 exp2syn
1127 node_type_id=='581136138' pop_name=='i5Sst' GABA_InhToInh.json 1.5 exp2syn
1129 node_type_id=='341442651' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
1130 node_type_id=='484635029' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
1131 node_type_id=='488501071' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.2 exp2syn
1132 node_type_id=='581001895' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1133 node_type_id=='581136138' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1136 node_type_id=='341442651' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
1137 node_type_id=='484635029' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
1138 node_type_id=='488501071' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.2 exp2syn
1140 node_type_id=='581001895' pop_name=='LIFi6Pvalb' GABA_InhToInh.json 1.2 exp2syn
1141 node_type_id=='581136138' pop_name=='LIFi6Pvalb' GABA_InhToInh.json 1.2 exp2syn
1143 node_type_id=='341442651' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
1144 node_type_id=='484635029' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
1145 node_type_id=='488501071' pop_name=='LIFe4Scnn1a' AMPA_ExcToInh.json 1.2 exp2syn
1147 node_type_id=='341442651' pop_name=='LIFi23Pvalb' GABA_InhToInh.json 1.6 exp2syn
1148 node_type_id=='484635029' pop_name=='LIFi23Pvalb' GABA_InhToInh.json 1.6 exp2syn
1149 node_type_id=='488501071' pop_name=='LIFi23Pvalb' GABA_InhToInh.json 1.6 exp2syn
1151 node_type_id=='341442651' pop_name=='LIFe4other' AMPA_ExcToInh.json 1.2 exp2syn
1152 node_type_id=='484635029' pop_name=='LIFe4other' AMPA_ExcToInh.json 1.2 exp2syn
1153 node_type_id=='488501071' pop_name=='LIFe4other' AMPA_ExcToInh.json 1.2 exp2syn
1155 node_type_id=='341442651' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.6 exp2syn
1156 node_type_id=='484635029' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.6 exp2syn
1157 node_type_id=='488501071' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.6 exp2syn
1158 node_type_id=='581001895' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.2 exp2syn
1159 node_type_id=='581136138' pop_name=='LIFi5Pvalb' GABA_InhToInh.json 1.2 exp2syn
1161 node_type_id=='341442651' pop_name=='LIFi4Pvalb' GABA_InhToInh.json 1.6 exp2syn
1162 node_type_id=='484635029' pop_name=='LIFi4Pvalb' GABA_InhToInh.json 1.6 exp2syn
1163 node_type_id=='488501071' pop_name=='LIFi4Pvalb' GABA_InhToInh.json 1.6 exp2syn
1165 node_type_id=='341442651' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1166 node_type_id=='484635029' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1167 node_type_id=='488501071' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.2 exp2syn
1168 node_type_id=='581136138' pop_name=='i5Htr3a' AMPA_ExcToInh.json 1.5 exp2syn
1170 node_type_id=='341442651' pop_name=='LIFi4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1171 node_type_id=='484635029' pop_name=='LIFi4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1172 node_type_id=='488501071' pop_name=='LIFi4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1174 node_type_id=='341442651' pop_name=='LIFi4Sst' GABA_InhToInh.json 1.5 exp2syn
1175 node_type_id=='484635029' pop_name=='LIFi4Sst' GABA_InhToInh.json 1.5 exp2syn
1176 node_type_id=='488501071' pop_name=='LIFi4Sst' GABA_InhToInh.json 1.5 exp2syn
1178 node_type_id=='341442651' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json 1.2 exp2syn
1179 node_type_id=='484635029' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json 1.2 exp2syn
1180 node_type_id=='488501071' pop_name=='LIFe4Nr5a1' AMPA_ExcToInh.json 1.2 exp2syn
1182 node_type_id=='341442651' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.2 exp2syn
1183 node_type_id=='484635029' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.2 exp2syn
1184 node_type_id=='488501071' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.2 exp2syn
1185 node_type_id=='581001895' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1186 node_type_id=='581136138' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1189 node_type_id=='581001895' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
1190 node_type_id=='581136138' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json 1.5 exp2syn
1192 node_type_id=='581001895' pop_name=='LIFi6Htr3a' GABA_InhToInh.json 1.5 exp2syn
1193 node_type_id=='581136138' pop_name=='LIFi6Htr3a' GABA_InhToInh.json 1.5 exp2syn
1195 node_type_id=='341442651' pop_name=='LIFi23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1196 node_type_id=='341442651' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1197 node_type_id=='484635029' pop_name=='LIFi23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1198 node_type_id=='484635029' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1199 node_type_id=='488501071' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1200 node_type_id=='488501071' pop_name=='LIFi23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1202 node_type_id=='341442651' pop_name=='LIFi23Sst' GABA_InhToInh.json 1.5 exp2syn
1203 node_type_id=='484635029' pop_name=='LIFi23Sst' GABA_InhToInh.json 1.5 exp2syn
1204 node_type_id=='488501071' pop_name=='LIFi23Sst' GABA_InhToInh.json 1.5 exp2syn
1206 node_type_id=='581001895' pop_name=='LIFi5Htr3a' GABA_InhToInh.json 1.5 exp2syn
1208 node_type_id=='581001895' pop_name=='LIFi6Sst' GABA_InhToInh.json 1.5 exp2syn
1209 node_type_id=='581136138' pop_name=='LIFi6Sst' GABA_InhToInh.json 1.5 exp2syn
1211 node_type_id=='581001895' pop_name=='LIFi5Sst' GABA_InhToInh.json 1.5 exp2syn
1212 node_type_id=='581136138' pop_name=='LIFi5Sst' GABA_InhToInh.json 1.5 exp2syn
1214 node_type_id=='341442651' pop_name=='i1Htr3a' GABA_InhToInh.json 3.8 exp2syn
1215 node_type_id=='484635029' pop_name=='i1Htr3a' GABA_InhToInh.json 3.8 exp2syn
1216 node_type_id=='488501071' pop_name=='i1Htr3a' GABA_InhToInh.json 3.8 exp2syn
1218 node_type_id=='341442651' pop_name=='LIFi1Htr3a' GABA_InhToInh.json 3.8 exp2syn
1219 node_type_id=='484635029' pop_name=='LIFi1Htr3a' GABA_InhToInh.json 3.8 exp2syn
1220 node_type_id=='488501071' pop_name=='LIFi1Htr3a' GABA_InhToInh.json 3.8 exp2syn
1222 node_type_id=='327962063' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1223 node_type_id=='464188580' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1224 node_type_id=='469753383' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1225 node_type_id=='474267418' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1226 node_type_id=='475622680' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1227 node_type_id=='475622793' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1228 node_type_id=='479220013' pop_name=='e5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1229 node_type_id=='327962063' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1230 node_type_id=='464188580' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1231 node_type_id=='469753383' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1232 node_type_id=='474267418' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1233 node_type_id=='475622680' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1234 node_type_id=='475622793' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1235 node_type_id=='479220013' pop_name=='e23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1236 node_type_id=='327962063' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
1237 node_type_id=='464188580' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
1238 node_type_id=='469753383' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
1239 node_type_id=='474267418' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
1240 node_type_id=='475622680' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
1241 node_type_id=='475622793' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
1242 node_type_id=='479220013' pop_name=='e4Scnn1a' AMPA_ExcToInh.json 1.5 exp2syn
1243 node_type_id=='327962063' pop_name=='i23Pvalb' GABA_InhToInh.json 1.2 exp2syn
1244 node_type_id=='464188580' pop_name=='i23Pvalb' GABA_InhToInh.json 1.2 exp2syn
1245 node_type_id=='469753383' pop_name=='i23Pvalb' GABA_InhToInh.json 1.2 exp2syn
1246 node_type_id=='474267418' pop_name=='i23Pvalb' GABA_InhToInh.json 1.2 exp2syn
1247 node_type_id=='475622680' pop_name=='i23Pvalb' GABA_InhToInh.json 1.2 exp2syn
1248 node_type_id=='475622793' pop_name=='i23Pvalb' GABA_InhToInh.json 1.2 exp2syn
1249 node_type_id=='479220013' pop_name=='i23Pvalb' GABA_InhToInh.json 1.2 exp2syn
1250 node_type_id=='327962063' pop_name=='e4other' AMPA_ExcToInh.json 1.5 exp2syn
1251 node_type_id=='464188580' pop_name=='e4other' AMPA_ExcToInh.json 1.5 exp2syn
1252 node_type_id=='469753383' pop_name=='e4other' AMPA_ExcToInh.json 1.5 exp2syn
1253 node_type_id=='474267418' pop_name=='e4other' AMPA_ExcToInh.json 1.5 exp2syn
1254 node_type_id=='475622680' pop_name=='e4other' AMPA_ExcToInh.json 1.5 exp2syn
1255 node_type_id=='475622793' pop_name=='e4other' AMPA_ExcToInh.json 1.5 exp2syn
1256 node_type_id=='479220013' pop_name=='e4other' AMPA_ExcToInh.json 1.5 exp2syn
1257 node_type_id=='327962063' pop_name=='i4Pvalb' GABA_InhToInh.json 1.2 exp2syn
1258 node_type_id=='464188580' pop_name=='i4Pvalb' GABA_InhToInh.json 1.2 exp2syn
1259 node_type_id=='469753383' pop_name=='i4Pvalb' GABA_InhToInh.json 1.2 exp2syn
1260 node_type_id=='474267418' pop_name=='i4Pvalb' GABA_InhToInh.json 1.2 exp2syn
1261 node_type_id=='475622680' pop_name=='i4Pvalb' GABA_InhToInh.json 1.2 exp2syn
1262 node_type_id=='475622793' pop_name=='i4Pvalb' GABA_InhToInh.json 1.2 exp2syn
1263 node_type_id=='479220013' pop_name=='i4Pvalb' GABA_InhToInh.json 1.2 exp2syn
1264 node_type_id=='327962063' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1265 node_type_id=='464188580' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1266 node_type_id=='464188580' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1267 node_type_id=='469753383' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1268 node_type_id=='474267418' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1269 node_type_id=='475622680' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1270 node_type_id=='475622793' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1271 node_type_id=='479220013' pop_name=='e4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1272 node_type_id=='479220013' pop_name=='LIFe4Rorb' AMPA_ExcToInh.json 1.5 exp2syn
1273 node_type_id=='327962063' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1274 node_type_id=='464188580' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1275 node_type_id=='469753383' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1276 node_type_id=='474267418' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1277 node_type_id=='475622680' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1278 node_type_id=='475622793' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1279 node_type_id=='479220013' pop_name=='i4Htr3a' GABA_InhToInh.json 1.5 exp2syn
1280 node_type_id=='327962063' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1281 node_type_id=='464188580' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1282 node_type_id=='469753383' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1283 node_type_id=='474267418' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1284 node_type_id=='475622680' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1285 node_type_id=='475622793' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1286 node_type_id=='479220013' pop_name=='i4Sst' GABA_InhToInh.json 1.5 exp2syn
1287 node_type_id=='327962063' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
1288 node_type_id=='464188580' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
1289 node_type_id=='469753383' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
1290 node_type_id=='474267418' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
1291 node_type_id=='475622680' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
1292 node_type_id=='475622793' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
1293 node_type_id=='479220013' pop_name=='e4Nr5a1' AMPA_ExcToInh.json 1.5 exp2syn
1294 node_type_id=='327962063' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1295 node_type_id=='464188580' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1296 node_type_id=='469753383' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1297 node_type_id=='474267418' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1298 node_type_id=='475622680' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1299 node_type_id=='475622793' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1300 node_type_id=='479220013' pop_name=='e5noRbp4' AMPA_ExcToInh.json 1.5 exp2syn
1301 node_type_id=='327962063' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1302 node_type_id=='327962063' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1303 node_type_id=='464188580' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1304 node_type_id=='464188580' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1305 node_type_id=='469753383' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1306 node_type_id=='469753383' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1307 node_type_id=='474267418' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1308 node_type_id=='474267418' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1309 node_type_id=='475622680' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1310 node_type_id=='475622680' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1311 node_type_id=='475622793' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1312 node_type_id=='475622793' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1313 node_type_id=='479220013' pop_name=='i23Htr3a' GABA_InhToInh.json 1.5 exp2syn
1314 node_type_id=='479220013' pop_name=='e4Rorb' GABA_InhToInh.json 1.5 exp2syn
1315 node_type_id=='327962063' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1316 node_type_id=='464188580' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1317 node_type_id=='469753383' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1318 node_type_id=='474267418' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1319 node_type_id=='475622680' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1320 node_type_id=='475622793' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1321 node_type_id=='479220013' pop_name=='i23Sst' GABA_InhToInh.json 1.5 exp2syn
1322 node_type_id=='327962063' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1323 node_type_id=='464188580' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1324 node_type_id=='469753383' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1325 node_type_id=='474267418' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1326 node_type_id=='475622680' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1327 node_type_id=='475622793' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1328 node_type_id=='479220013' pop_name=='LIFe5Rbp4' AMPA_ExcToInh.json 1.5 exp2syn
1329 node_type_id=='327962063' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1330 node_type_id=='464188580' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1331 node_type_id=='469753383' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1332 node_type_id=='474267418' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1333 node_type_id=='475622680' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1334 node_type_id=='475622793' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
1335 node_type_id=='479220013' pop_name=='LIFe23Cux2' AMPA_ExcToInh.json 1.5 exp2syn
