timestamps population node_ids
1898.4771125876375 v1 167
1925.9549287224752 v1 167
1969.326387643282 v1 167
1839.2964095208652 v1 170
1980.000000005112 v1 202
1813.0814068916195 v1 162
1905.7750000048416 v1 203
1710.5055028535924 v1 215
1660.7250000039503 v1 223
1735.2750000042215 v1 223
1776.925000004373 v1 223
1827.5250000045571 v1 223
1855.7000000046596 v1 223
1886.9250000047732 v1 223
1927.7500000049215 v1 223
1569.650000003619 v1 223
1976.9000000051003 v1 223
1666.725000003972 v1 225
1724.6500000041829 v1 225
1735.0500000042207 v1 225
1603.0156412227957 v1 293
1855.077034744291 v1 293
1775.035734317392 v1 294
1804.379900059203 v1 294
1640.325000003876 v1 225
1517.3750000034288 v1 223
1549.1000000035442 v1 221
1980.6750000051145 v1 220
1818.5300869798057 v1 215
1622.2512338207796 v1 216
1698.779643972201 v1 216
1759.518751968001 v1 216
1942.3374068792816 v1 216
1977.718170300163 v1 216
1941.9500000049736 v1 217
1554.000000003562 v1 220
1603.6250000037426 v1 220
1649.2750000039086 v1 220
1663.2000000039593 v1 220
1674.025000003999 v1 220
1687.275000004047 v1 220
1783.3000000043962 v1 220
1835.3250000045855 v1 220
1937.7750000049584 v1 220
1955.1000000050212 v1 220
1586.725000003681 v1 206
1779.0041245704683 v1 162
1727.94596531871 v1 162
1696.131537913641 v1 162
1700.775000004096 v1 146
1551.781197033651 v1 149
1586.59137436465 v1 149
1594.879220396636 v1 149
1606.3318217720246 v1 149
1614.0136910918673 v1 149
1636.5969465967933 v1 149
1647.4000000039018 v1 146
1677.584028452586 v1 149
1780.3665343785408 v1 149
1824.3314156809624 v1 149
1912.4039948468353 v1 149
1982.6077296378032 v1 149
1534.5033649187733 v1 150
1564.871668772323 v1 150
1618.4356787406634 v1 150
1702.951645245838 v1 149
1613.1500000037772 v1 146
1528.400000003469 v1 146
1800.894363791429 v1 135
1867.2500000047016 v1 109
1722.200000004174 v1 110
1735.675000004223 v1 110
1590.3250000036942 v1 112
1912.5000000048665 v1 112
1579.2063522327055 v1 123
1506.9250000033908 v1 124
1985.7750000051328 v1 124
1637.1000000038644 v1 126
1507.250000003392 v1 127
1584.6250000036734 v1 127
1980.600000005114 v1 127
1915.5750000048777 v1 128
1892.330414606916 v1 130
1754.338258958074 v1 133
1868.6716096919984 v1 133
1748.9374502535668 v1 135
1696.187605624529 v1 150
1705.8938312104865 v1 150
