,time,gid,lid,kind,population,type
591,555.0,15,0,2,bkg,100
592,555.25,15,0,2,bkg,100
593,555.75,15,0,2,bkg,100
594,556.0,15,0,2,bkg,100
595,556.25,15,0,2,bkg,100
596,556.5,15,0,2,bkg,100
597,557.25,15,0,2,bkg,100
598,557.5,15,0,2,bkg,100
599,558.25,15,0,2,bkg,100
600,558.8348915725707,1,0,0,v1,475622793
601,559.0,15,0,2,bkg,100
602,560.5,15,0,2,bkg,100
603,560.75,15,0,2,bkg,100
604,561.25,15,0,2,bkg,100
605,561.5,15,0,2,bkg,100
606,562.25,15,0,2,bkg,100
607,562.75,15,0,2,bkg,100
608,563.0,15,0,2,bkg,100
609,563.75,15,0,2,bkg,100
610,564.25,15,0,2,bkg,100
611,564.4150895154715,0,0,0,v1,478107198
612,565.0,15,0,2,bkg,100
613,565.25,15,0,2,bkg,100
614,566.25,15,0,2,bkg,100
615,568.25,15,0,2,bkg,100
616,568.5,15,0,2,bkg,100
617,569.25,15,0,2,bkg,100
618,570.0,15,0,2,bkg,100
619,570.75,15,0,2,bkg,100
620,571.75,15,0,2,bkg,100
621,573.25,15,0,2,bkg,100
622,573.75,15,0,2,bkg,100
623,577.5,15,0,2,bkg,100
624,578.75,15,0,2,bkg,100
625,580.75,15,0,2,bkg,100
626,581.25,15,0,2,bkg,100
627,581.75,15,0,2,bkg,100
628,582.5,15,0,2,bkg,100
629,583.5,15,0,2,bkg,100
630,584.5,15,0,2,bkg,100
631,585.0,15,0,2,bkg,100
632,585.5,15,0,2,bkg,100
633,585.75,15,0,2,bkg,100
634,586.0,15,0,2,bkg,100
635,586.75,15,0,2,bkg,100
636,587.0,15,0,2,bkg,100
637,588.25,15,0,2,bkg,100
638,589.25,15,0,2,bkg,100
639,591.0,15,0,2,bkg,100
640,591.25,15,0,2,bkg,100
641,592.5,15,0,2,bkg,100
642,593.25,15,0,2,bkg,100
643,594.0,15,0,2,bkg,100
644,595.5,15,0,2,bkg,100
645,596.0,15,0,2,bkg,100
646,597.25,15,0,2,bkg,100
647,600.25,15,0,2,bkg,100
648,601.0,15,0,2,bkg,100
649,603.0,15,0,2,bkg,100
650,603.75,15,0,2,bkg,100
651,604.0,15,0,2,bkg,100
652,604.25,15,0,2,bkg,100
653,605.75,15,0,2,bkg,100
654,607.25,15,0,2,bkg,100
655,609.75,15,0,2,bkg,100
656,610.25,15,0,2,bkg,100
657,611.0,15,0,2,bkg,100
658,611.25,15,0,2,bkg,100
659,614.25,15,0,2,bkg,100
660,614.5,15,0,2,bkg,100
661,615.5,15,0,2,bkg,100
662,616.25,15,0,2,bkg,100
663,620.0,15,0,2,bkg,100
664,620.5,15,0,2,bkg,100
665,620.75,15,0,2,bkg,100
666,621.5,15,0,2,bkg,100
667,623.5,15,0,2,bkg,100
668,623.75,15,0,2,bkg,100
669,629.75,15,0,2,bkg,100
670,631.0,15,0,2,bkg,100
671,631.75,15,0,2,bkg,100
672,635.75,15,0,2,bkg,100
673,636.25,15,0,2,bkg,100
674,637.0,15,0,2,bkg,100
675,637.25,15,0,2,bkg,100
676,638.25,15,0,2,bkg,100
677,638.5,15,0,2,bkg,100
678,638.75,15,0,2,bkg,100
679,639.0,15,0,2,bkg,100
680,640.0,15,0,2,bkg,100
681,640.75,15,0,2,bkg,100
682,641.0,15,0,2,bkg,100
683,641.5,15,0,2,bkg,100
684,642.75,15,0,2,bkg,100
685,643.5,15,0,2,bkg,100
686,644.5,15,0,2,bkg,100
687,644.75,15,0,2,bkg,100
688,645.7945836498097,0,0,0,v1,478107198
689,646.75,15,0,2,bkg,100
690,647.25,15,0,2,bkg,100
691,647.75,15,0,2,bkg,100
692,650.5,15,0,2,bkg,100
693,653.0,15,0,2,bkg,100
694,655.75,15,0,2,bkg,100
695,656.25,15,0,2,bkg,100
696,658.25,15,0,2,bkg,100
697,659.5,15,0,2,bkg,100
698,661.5,15,0,2,bkg,100
699,663.75,15,0,2,bkg,100
700,664.5,15,0,2,bkg,100
701,664.75,15,0,2,bkg,100
702,665.5,15,0,2,bkg,100
703,665.75,15,0,2,bkg,100
704,666.0,15,0,2,bkg,100
705,667.0,15,0,2,bkg,100
706,668.5,15,0,2,bkg,100
707,668.75,15,0,2,bkg,100
708,669.0,15,0,2,bkg,100
709,669.75,15,0,2,bkg,100
710,670.0,15,0,2,bkg,100
711,671.25,15,0,2,bkg,100
712,672.0,15,0,2,bkg,100
713,672.5,15,0,2,bkg,100
714,674.75,15,0,2,bkg,100
715,675.25,15,0,2,bkg,100
716,677.5,15,0,2,bkg,100
717,677.75,15,0,2,bkg,100
718,678.5,15,0,2,bkg,100
719,678.75,15,0,2,bkg,100
720,679.5,15,0,2,bkg,100
721,679.75,15,0,2,bkg,100
722,680.0,15,0,2,bkg,100
723,680.5,15,0,2,bkg,100
724,681.5,15,0,2,bkg,100
725,682.8876788965986,1,0,0,v1,475622793
726,683.75,15,0,2,bkg,100
727,683.8226058384829,0,0,0,v1,478107198
728,686.0,15,0,2,bkg,100
729,686.75,15,0,2,bkg,100
730,687.25,15,0,2,bkg,100
731,688.5,15,0,2,bkg,100
732,689.5,15,0,2,bkg,100
733,691.0,15,0,2,bkg,100
734,691.75,15,0,2,bkg,100
735,692.25,15,0,2,bkg,100
736,696.25,15,0,2,bkg,100
737,696.5,15,0,2,bkg,100
738,698.0,15,0,2,bkg,100
739,699.25,15,0,2,bkg,100
740,700.5,15,0,2,bkg,100
741,701.25,15,0,2,bkg,100
742,702.0,15,0,2,bkg,100
743,702.25,15,0,2,bkg,100
744,703.0,15,0,2,bkg,100
745,703.25,15,0,2,bkg,100
746,706.75,15,0,2,bkg,100
747,707.25,15,0,2,bkg,100
748,709.0,15,0,2,bkg,100
