edge_type_id target_query source_query model_template dynamics_params delay
820 node_type_id=='476218657' pop_name=='i4Htr3a' exp2syn GABA_InhToExc.json 1.5
821 node_type_id=='314900022' pop_name=='i4Sst' exp2syn GABA_InhToExc.json 1.5
822 node_type_id=='348592897' pop_name=='i4Sst' exp2syn GABA_InhToExc.json 1.5
823 node_type_id=='395830185' pop_name=='i4Sst' exp2syn GABA_InhToExc.json 1.5
824 node_type_id=='469798159' pop_name=='i4Sst' exp2syn GABA_InhToExc.json 1.5
825 node_type_id=='476126528' pop_name=='i4Sst' exp2syn GABA_InhToExc.json 1.5
826 node_type_id=='476218657' pop_name=='i4Sst' exp2syn GABA_InhToExc.json 1.5
827 node_type_id=='314900022' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
828 node_type_id=='348592897' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
829 node_type_id=='395830185' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
830 node_type_id=='469798159' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
831 node_type_id=='476126528' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
832 node_type_id=='476218657' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
833 node_type_id=='314900022' pop_name=='e5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
834 node_type_id=='348592897' pop_name=='e5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
835 node_type_id=='395830185' pop_name=='e5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
836 node_type_id=='469798159' pop_name=='e5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
837 node_type_id=='476126528' pop_name=='e5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
838 node_type_id=='476218657' pop_name=='e5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
839 node_type_id=='314900022' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
840 node_type_id=='395830185' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
841 node_type_id=='469798159' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
842 node_type_id=='476126528' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
843 node_type_id=='476218657' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
844 node_type_id=='314900022' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
845 node_type_id=='314900022' pop_name=='e4Rorb' exp2syn GABA_InhToExc.json 1.5
846 node_type_id=='348592897' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
847 node_type_id=='348592897' pop_name=='e4Rorb' exp2syn GABA_InhToExc.json 1.5
848 node_type_id=='395830185' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
849 node_type_id=='395830185' pop_name=='e4Rorb' exp2syn GABA_InhToExc.json 1.5
850 node_type_id=='469798159' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
851 node_type_id=='469798159' pop_name=='e4Rorb' exp2syn GABA_InhToExc.json 1.5
852 node_type_id=='476126528' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
853 node_type_id=='476126528' pop_name=='e4Rorb' exp2syn GABA_InhToExc.json 1.5
854 node_type_id=='476218657' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
855 node_type_id=='476218657' pop_name=='e4Rorb' exp2syn GABA_InhToExc.json 1.5
856 node_type_id=='314900022' pop_name=='i23Sst' exp2syn GABA_InhToExc.json 1.5
857 node_type_id=='348592897' pop_name=='i23Sst' exp2syn GABA_InhToExc.json 1.5
858 node_type_id=='395830185' pop_name=='i23Sst' exp2syn GABA_InhToExc.json 1.5
859 node_type_id=='469798159' pop_name=='i23Sst' exp2syn GABA_InhToExc.json 1.5
860 node_type_id=='476126528' pop_name=='i23Sst' exp2syn GABA_InhToExc.json 1.5
861 node_type_id=='476218657' pop_name=='i23Sst' exp2syn GABA_InhToExc.json 1.5
862 node_type_id=='314900022' pop_name=='i5Htr3a' exp2syn GABA_InhToExc.json 1.5
863 node_type_id=='314900022' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
864 node_type_id=='348592897' pop_name=='i5Htr3a' exp2syn GABA_InhToExc.json 1.5
865 node_type_id=='395830185' pop_name=='i5Htr3a' exp2syn GABA_InhToExc.json 1.5
866 node_type_id=='469798159' pop_name=='i5Htr3a' exp2syn GABA_InhToExc.json 1.5
867 node_type_id=='476126528' pop_name=='i5Htr3a' exp2syn GABA_InhToExc.json 1.5
868 node_type_id=='476218657' pop_name=='i5Htr3a' exp2syn GABA_InhToExc.json 1.5
869 node_type_id=='476218657' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
870 node_type_id=='314900022' pop_name=='i5Sst' exp2syn GABA_InhToExc.json 1.5
871 node_type_id=='348592897' pop_name=='i5Sst' exp2syn GABA_InhToExc.json 1.5
872 node_type_id=='395830185' pop_name=='i5Sst' exp2syn GABA_InhToExc.json 1.5
873 node_type_id=='469798159' pop_name=='i5Sst' exp2syn GABA_InhToExc.json 1.5
874 node_type_id=='476126528' pop_name=='i5Sst' exp2syn GABA_InhToExc.json 1.5
875 node_type_id=='476218657' pop_name=='i5Sst' exp2syn GABA_InhToExc.json 1.5
876 node_type_id=='314900022' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToExc.json 2.5
877 node_type_id=='348592897' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToExc.json 2.5
878 node_type_id=='395830185' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToExc.json 2.5
879 node_type_id=='469798159' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToExc.json 2.5
880 node_type_id=='476126528' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToExc.json 2.5
881 node_type_id=='476218657' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToExc.json 2.5
882 node_type_id=='314900022' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToExc.json 1.6
883 node_type_id=='348592897' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToExc.json 1.6
884 node_type_id=='395830185' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToExc.json 1.6
885 node_type_id=='469798159' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToExc.json 1.6
886 node_type_id=='476126528' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToExc.json 1.6
887 node_type_id=='476218657' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToExc.json 1.6
888 node_type_id=='314900022' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToExc.json 0.9
889 node_type_id=='348592897' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToExc.json 0.9
890 node_type_id=='395830185' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToExc.json 0.9
891 node_type_id=='469798159' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToExc.json 0.9
892 node_type_id=='476126528' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToExc.json 0.9
893 node_type_id=='476218657' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToExc.json 0.9
894 node_type_id=='314900022' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToExc.json 1.3
895 node_type_id=='348592897' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToExc.json 1.3
896 node_type_id=='395830185' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToExc.json 1.3
897 node_type_id=='469798159' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToExc.json 1.3
898 node_type_id=='476126528' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToExc.json 1.3
899 node_type_id=='476218657' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToExc.json 1.3
900 node_type_id=='314900022' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToExc.json 0.9
901 node_type_id=='348592897' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToExc.json 0.9
902 node_type_id=='395830185' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToExc.json 0.9
903 node_type_id=='469798159' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToExc.json 0.9
904 node_type_id=='476126528' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToExc.json 0.9
905 node_type_id=='476218657' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToExc.json 0.9
906 node_type_id=='314900022' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
907 node_type_id=='348592897' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
908 node_type_id=='395830185' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
909 node_type_id=='469798159' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
910 node_type_id=='476126528' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
911 node_type_id=='476218657' pop_name=='LIFe4other' exp2syn AMPA_ExcToExc.json 1.3
912 node_type_id=='314900022' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
913 node_type_id=='348592897' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
914 node_type_id=='395830185' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
915 node_type_id=='469798159' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
916 node_type_id=='476126528' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
917 node_type_id=='476218657' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToExc.json 0.9
918 node_type_id=='314900022' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
919 node_type_id=='314900022' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
920 node_type_id=='348592897' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
921 node_type_id=='348592897' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
922 node_type_id=='395830185' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
923 node_type_id=='395830185' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
924 node_type_id=='469798159' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
925 node_type_id=='469798159' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
926 node_type_id=='476126528' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
927 node_type_id=='476126528' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
928 node_type_id=='476218657' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToExc.json 1.3
929 node_type_id=='476218657' pop_name=='i5Htr3a' exp2syn AMPA_ExcToExc.json 1.3
930 node_type_id=='314900022' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
931 node_type_id=='348592897' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
932 node_type_id=='395830185' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
933 node_type_id=='469798159' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
934 node_type_id=='476126528' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
935 node_type_id=='476218657' pop_name=='LIFi4Htr3a' exp2syn GABA_InhToExc.json 1.5
936 node_type_id=='314900022' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
937 node_type_id=='348592897' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
938 node_type_id=='395830185' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
939 node_type_id=='469798159' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
940 node_type_id=='476126528' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
941 node_type_id=='476218657' pop_name=='LIFi4Sst' exp2syn GABA_InhToExc.json 1.5
942 node_type_id=='314900022' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
943 node_type_id=='348592897' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
944 node_type_id=='395830185' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
945 node_type_id=='469798159' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
946 node_type_id=='476126528' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
947 node_type_id=='476218657' pop_name=='LIFe4Nr5a1' exp2syn AMPA_ExcToExc.json 1.3
948 node_type_id=='314900022' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
949 node_type_id=='348592897' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
950 node_type_id=='395830185' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
951 node_type_id=='469798159' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
952 node_type_id=='476126528' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
953 node_type_id=='476218657' pop_name=='LIFe5noRbp4' exp2syn AMPA_ExcToExc.json 2.5
954 node_type_id=='314900022' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
955 node_type_id=='314900022' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
956 node_type_id=='348592897' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
957 node_type_id=='348592897' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
958 node_type_id=='395830185' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
959 node_type_id=='395830185' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
960 node_type_id=='469798159' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
961 node_type_id=='469798159' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
962 node_type_id=='476126528' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
963 node_type_id=='476126528' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
964 node_type_id=='476218657' pop_name=='i23Htr3a' exp2syn GABA_InhToExc.json 1.5
965 node_type_id=='476218657' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToExc.json 1.5
966 node_type_id=='314900022' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
967 node_type_id=='348592897' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
968 node_type_id=='395830185' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
969 node_type_id=='469798159' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
970 node_type_id=='476126528' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
971 node_type_id=='476218657' pop_name=='LIFi23Sst' exp2syn GABA_InhToExc.json 1.5
972 node_type_id=='314900022' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
973 node_type_id=='348592897' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
974 node_type_id=='395830185' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
975 node_type_id=='469798159' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
976 node_type_id=='476126528' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
977 node_type_id=='476218657' pop_name=='LIFi5Htr3a' exp2syn GABA_InhToExc.json 1.5
978 node_type_id=='314900022' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
979 node_type_id=='348592897' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
980 node_type_id=='395830185' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
981 node_type_id=='469798159' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
982 node_type_id=='476126528' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
983 node_type_id=='476218657' pop_name=='LIFi5Sst' exp2syn GABA_InhToExc.json 1.5
984 node_type_id=='314900022' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
985 node_type_id=='348592897' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
986 node_type_id=='395830185' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
987 node_type_id=='469798159' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
988 node_type_id=='476126528' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
989 node_type_id=='476218657' pop_name=='i1Htr3a' exp2syn GABA_InhToExc.json 3.8
990 node_type_id=='314900022' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
991 node_type_id=='348592897' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
992 node_type_id=='395830185' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
993 node_type_id=='469798159' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
994 node_type_id=='476126528' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
995 node_type_id=='476218657' pop_name=='LIFi1Htr3a' exp2syn GABA_InhToExc.json 3.8
1031 node_type_id=='341442651' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
1032 node_type_id=='484635029' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
1033 node_type_id=='488501071' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
1034 node_type_id=='581001895' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.5
1035 node_type_id=='581136138' pop_name=='e5Rbp4' exp2syn AMPA_ExcToInh.json 1.5
1038 node_type_id=='341442651' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
1039 node_type_id=='484635029' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
1040 node_type_id=='488501071' pop_name=='e23Cux2' exp2syn AMPA_ExcToInh.json 1.2
1042 node_type_id=='581001895' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.2
1043 node_type_id=='581136138' pop_name=='i6Pvalb' exp2syn GABA_InhToInh.json 1.2
1045 node_type_id=='341442651' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
1046 node_type_id=='484635029' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
1047 node_type_id=='488501071' pop_name=='e4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
1049 node_type_id=='341442651' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
1050 node_type_id=='484635029' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
1051 node_type_id=='488501071' pop_name=='i23Pvalb' exp2syn GABA_InhToInh.json 1.6
1053 node_type_id=='341442651' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
1054 node_type_id=='484635029' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
1055 node_type_id=='488501071' pop_name=='e4other' exp2syn AMPA_ExcToInh.json 1.2
1057 node_type_id=='341442651' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
1058 node_type_id=='484635029' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
1059 node_type_id=='488501071' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.6
1060 node_type_id=='581001895' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.2
1061 node_type_id=='581136138' pop_name=='i5Pvalb' exp2syn GABA_InhToInh.json 1.2
1063 node_type_id=='341442651' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
1064 node_type_id=='484635029' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
1065 node_type_id=='488501071' pop_name=='i4Pvalb' exp2syn GABA_InhToInh.json 1.6
1067 node_type_id=='341442651' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1068 node_type_id=='341442651' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1069 node_type_id=='484635029' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1070 node_type_id=='484635029' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1071 node_type_id=='488501071' pop_name=='e4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1072 node_type_id=='488501071' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1075 node_type_id=='341442651' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
1076 node_type_id=='484635029' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
1077 node_type_id=='488501071' pop_name=='i4Htr3a' exp2syn GABA_InhToInh.json 1.5
1079 node_type_id=='341442651' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
1080 node_type_id=='484635029' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
1081 node_type_id=='488501071' pop_name=='i4Sst' exp2syn GABA_InhToInh.json 1.5
1083 node_type_id=='341442651' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
1084 node_type_id=='484635029' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
1085 node_type_id=='488501071' pop_name=='e4Nr5a1' exp2syn AMPA_ExcToInh.json 1.2
1087 node_type_id=='341442651' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
1088 node_type_id=='484635029' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
1089 node_type_id=='488501071' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.2
1090 node_type_id=='581001895' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.5
1091 node_type_id=='581136138' pop_name=='e5noRbp4' exp2syn AMPA_ExcToInh.json 1.5
1094 node_type_id=='581001895' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.5
1095 node_type_id=='581136138' pop_name=='e6Ntsr1' exp2syn AMPA_ExcToInh.json 1.5
1097 node_type_id=='484635029' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToInh.json 1.5
1098 node_type_id=='488501071' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToInh.json 1.5
1099 node_type_id=='581001895' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
1100 node_type_id=='581136138' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
1103 node_type_id=='341442651' pop_name=='i23Htr3a' exp2syn GABA_InhToInh.json 1.5
1104 node_type_id=='341442651' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
1105 node_type_id=='484635029' pop_name=='i23Htr3a' exp2syn GABA_InhToInh.json 1.5
1106 node_type_id=='484635029' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
1107 node_type_id=='488501071' pop_name=='i23Htr3a' exp2syn GABA_InhToInh.json 1.5
1108 node_type_id=='488501071' pop_name=='e4Rorb' exp2syn GABA_InhToInh.json 1.5
1111 node_type_id=='341442651' pop_name=='i23Sst' exp2syn GABA_InhToInh.json 1.5
1112 node_type_id=='484635029' pop_name=='i23Sst' exp2syn GABA_InhToInh.json 1.5
1113 node_type_id=='488501071' pop_name=='i23Sst' exp2syn GABA_InhToInh.json 1.5
1115 node_type_id=='341442651' pop_name=='LIFi23Htr3a' exp2syn GABA_InhToInh.json 1.5
1116 node_type_id=='581001895' pop_name=='i5Htr3a' exp2syn GABA_InhToInh.json 1.5
1117 node_type_id=='581001895' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
1118 node_type_id=='581136138' pop_name=='i5Htr3a' exp2syn GABA_InhToInh.json 1.5
1119 node_type_id=='581136138' pop_name=='i6Htr3a' exp2syn GABA_InhToInh.json 1.5
1123 node_type_id=='581001895' pop_name=='i6Sst' exp2syn GABA_InhToInh.json 1.5
1124 node_type_id=='581136138' pop_name=='i6Sst' exp2syn GABA_InhToInh.json 1.5
1126 node_type_id=='581001895' pop_name=='i5Sst' exp2syn GABA_InhToInh.json 1.5
1127 node_type_id=='581136138' pop_name=='i5Sst' exp2syn GABA_InhToInh.json 1.5
1129 node_type_id=='341442651' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
1130 node_type_id=='484635029' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
1131 node_type_id=='488501071' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToInh.json 1.2
1132 node_type_id=='581001895' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToInh.json 1.5
1133 node_type_id=='581136138' pop_name=='LIFe5Rbp4' exp2syn AMPA_ExcToInh.json 1.5
1136 node_type_id=='341442651' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToInh.json 1.2
1137 node_type_id=='484635029' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToInh.json 1.2
1138 node_type_id=='488501071' pop_name=='LIFe23Cux2' exp2syn AMPA_ExcToInh.json 1.2
1140 node_type_id=='581001895' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToInh.json 1.2
1141 node_type_id=='581136138' pop_name=='LIFi6Pvalb' exp2syn GABA_InhToInh.json 1.2
1143 node_type_id=='341442651' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
1144 node_type_id=='484635029' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
1145 node_type_id=='488501071' pop_name=='LIFe4Scnn1a' exp2syn AMPA_ExcToInh.json 1.2
1147 node_type_id=='341442651' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToInh.json 1.6
1148 node_type_id=='484635029' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToInh.json 1.6
1149 node_type_id=='488501071' pop_name=='LIFi23Pvalb' exp2syn GABA_InhToInh.json 1.6
1151 node_type_id=='341442651' pop_name=='LIFe4other' exp2syn AMPA_ExcToInh.json 1.2
1152 node_type_id=='484635029' pop_name=='LIFe4other' exp2syn AMPA_ExcToInh.json 1.2
1153 node_type_id=='488501071' pop_name=='LIFe4other' exp2syn AMPA_ExcToInh.json 1.2
1155 node_type_id=='341442651' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.6
1156 node_type_id=='484635029' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.6
1157 node_type_id=='488501071' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.6
1158 node_type_id=='581001895' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.2
1159 node_type_id=='581136138' pop_name=='LIFi5Pvalb' exp2syn GABA_InhToInh.json 1.2
1161 node_type_id=='341442651' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToInh.json 1.6
1162 node_type_id=='484635029' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToInh.json 1.6
1163 node_type_id=='488501071' pop_name=='LIFi4Pvalb' exp2syn GABA_InhToInh.json 1.6
1165 node_type_id=='341442651' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1166 node_type_id=='484635029' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1167 node_type_id=='488501071' pop_name=='LIFe4Rorb' exp2syn AMPA_ExcToInh.json 1.2
1168 node_type_id=='581136138' pop_name=='i5Htr3a' exp2syn AMPA_ExcToInh.json 1.5
